loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
160.0,23,160969.13,388,146.86,4862.12,9,698.0,33.11,5.0,310,123,22,103,True
94.0,6,42683.63,127,35.83,1236.59,31,218.0,34.52,16.0,91,66,22,29,True
48.0,9,12140.27,85,70.84,927.38,5,157.0,13.09,3.0,72,34,16,44,True
14.0,3,672.19,18,24.86,129.27,3,31.0,5.2,2.0,13,8,8,10,True
32.0,4,9916.61,66,35.7,595.0,11,116.0,16.67,6.0,50,26,14,21,True
11.0,6,54.0,5,13.5,27.0,1,9.0,2.0,1.0,4,2,4,4,True
20.0,0,1062.25,21,13.11,118.03,5,31.0,9.0,3.0,10,13,9,5,True
39.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,0,True
63.0,0,0.0,0,0.0,0.0,41,0.0,0.0,21.0,0,0,0,0,True
78.0,19,30254.54,113,38.01,1072.31,11,192.0,28.21,6.0,79,45,20,28,True
209.0,0,0.0,0,0.0,0.0,47,0.0,0.0,26.0,0,0,0,0,True
6.0,0,492.27,15,13.67,82.04,3,21.0,6.0,2.0,6,4,10,5,True
44.0,0,0.0,0,0.0,0.0,25,0.0,0.0,13.0,0,0,0,0,True
24.0,4,3756.37,34,13.45,224.74,5,52.0,16.71,3.0,18,18,13,7,True
23.0,2,1403.0,31,38.97,233.83,3,51.0,6.0,2.0,20,19,9,15,True
69.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
148.0,16,111762.93,308,93.0,3223.93,37,516.0,34.67,19.0,208,118,19,57,True
83.0,12,43166.62,149,39.19,1300.6,39,226.0,33.19,20.0,77,62,25,29,True
53.0,8,8012.03,58,36.3,539.27,7,106.0,14.86,4.0,48,36,13,21,True
97.0,0,0.0,0,0.0,0.0,29,0.0,0.0,15.0,0,0,0,0,True
25.0,0,2292.07,38,54.98,355.0,3,71.0,6.46,2.0,33,20,9,23,True
466.0,0,0.0,0,0.0,0.0,219,0.0,0.0,110.0,0,0,0,0,True
110.0,0,0.0,0,0.0,0.0,53,0.0,0.0,27.0,0,0,0,0,True
113.0,12,144343.07,271,70.04,3179.59,37,491.0,45.4,19.0,220,92,26,63,True
119.0,15,46500.6,174,74.63,1862.84,17,300.0,24.96,9.0,126,79,21,53,True
15.0,2,1939.44,29,23.94,215.49,5,47.0,9.0,3.0,18,10,12,12,True
44.0,0,0.0,0,0.0,0.0,19,0.0,0.0,10.0,0,0,0,0,True
124.0,0,0.0,0,0.0,0.0,109,0.0,0.0,55.0,0,0,0,0,True
8.0,2,151.35,8,17.79,51.89,1,15.0,2.92,1.0,7,4,5,6,True
8.0,2,151.35,8,17.79,51.89,1,15.0,2.92,1.0,7,4,5,6,True
162.0,0,0.0,0,0.0,0.0,53,0.0,0.0,27.0,0,0,0,0,True
113.0,9,117259.19,256,68.26,2829.11,53,445.0,41.45,27.0,189,97,25,57,True
8.0,2,151.35,8,17.79,51.89,1,15.0,2.92,1.0,7,4,5,6,True
8.0,2,139.52,8,15.5,46.51,1,14.0,3.0,1.0,6,4,5,5,True
9.0,1,256.87,10,15.41,62.91,3,17.0,4.08,2.0,7,6,7,6,True
179.0,0,0.0,0,0.0,0.0,71,0.0,0.0,36.0,0,0,0,0,True
171.0,24,144911.31,370,123.53,4230.99,31,644.0,34.25,16.0,274,115,19,76,True
77.0,9,29873.71,158,91.8,1656.04,29,273.0,18.04,15.0,115,62,16,51,True
8.0,2,151.35,8,17.79,51.89,1,15.0,2.92,1.0,7,4,5,6,True
12.0,2,1467.19,24,22.92,183.4,7,40.0,8.0,4.0,16,8,12,12,True
42.0,6,10538.49,116,47.63,708.47,27,135.0,14.88,9.0,74,28,17,30,True
14.0,0,1592.09,40,75.63,346.99,1,79.0,4.59,1.0,39,12,4,17,True
19.0,2,5627.15,34,12.76,267.96,9,62.0,21.0,5.0,28,15,12,8,True
88.0,12,45651.03,174,41.29,1372.96,15,250.0,33.25,8.0,76,52,21,24,True
13.0,1,995.75,27,55.47,235.02,3,50.0,4.24,2.0,23,10,7,19,True
46.0,14,4723.0,47,33.26,396.34,7,80.0,11.92,4.0,33,28,13,18,True
129.0,14,119927.45,260,55.65,2583.36,58,402.0,46.42,30.0,142,111,34,52,True
20.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,0,True
22.0,4,6135.2,66,42.19,508.77,1,107.0,12.06,1.0,41,16,10,17,True
32.0,4,10396.13,86,69.81,851.92,3,157.0,12.2,2.0,71,23,11,32,True
13.0,2,2467.17,29,11.9,171.33,1,45.0,14.4,1.0,16,9,9,5,True
12.0,1,733.33,12,10.56,88.0,5,22.0,8.33,3.0,10,9,10,6,True
6.0,1,108.97,6,11.16,34.87,1,11.0,3.12,1.0,5,3,5,4,True
17.0,1,812.63,15,14.73,109.39,5,28.0,7.43,3.0,13,13,8,7,True
5.0,0,225.85,9,12.8,53.77,1,15.0,4.2,1.0,6,3,7,5,True
227.0,0,0.0,0,0.0,0.0,109,0.0,0.0,55.0,0,0,0,0,True
68.0,8,55302.55,167,53.85,1725.75,9,309.0,32.04,5.0,140,53,15,32,True
37.0,6,3769.56,44,36.59,371.38,7,73.0,10.15,4.0,29,23,14,20,True
106.0,10,61473.97,165,50.35,1759.26,22,288.0,34.94,12.0,123,76,25,44,True
18.0,2,237.6,7,21.82,72.0,1,18.0,3.3,1.0,11,14,6,10,True
100.0,17,46222.9,164,57.92,1636.21,21,277.0,28.25,11.0,113,64,20,40,True
99.0,10,47150.8,153,68.92,1802.66,24,277.0,26.16,14.0,124,85,27,64,True
53.0,10,28502.18,106,31.19,942.93,11,176.0,30.23,6.0,70,37,19,22,True
4.0,0,60.0,6,15.0,30.0,1,10.0,2.0,1.0,4,2,4,4,True
4.0,0,60.0,6,15.0,30.0,1,10.0,2.0,1.0,4,2,4,4,True
4.0,0,60.0,6,15.0,30.0,1,10.0,2.0,1.0,4,2,4,4,True
4.0,0,60.0,6,15.0,30.0,1,10.0,2.0,1.0,4,2,4,4,True
4.0,0,60.0,6,15.0,30.0,1,10.0,2.0,1.0,4,2,4,4,True
50.0,0,0.0,0,0.0,0.0,9,0.0,0.0,5.0,0,0,0,0,True
14.0,3,656.36,13,10.26,82.04,5,21.0,8.0,3.0,8,7,10,5,True
11.0,1,1100.0,19,13.09,120.0,3,30.0,9.17,2.0,11,8,10,6,True
174.0,37,74486.0,246,122.46,3020.18,29,448.0,24.66,15.0,202,107,21,86,True
33.0,2,5201.91,53,45.31,485.51,7,98.0,10.71,4.0,45,29,10,21,True
4.0,0,60.0,5,9.6,24.0,1,8.0,2.5,1.0,3,2,5,3,True
13.0,2,1840.8,33,30.26,236.0,3,59.0,7.8,2.0,26,9,6,10,True
135.0,24,43059.58,191,124.77,2317.91,21,352.0,18.58,11.0,161,92,18,78,True
49.0,9,18080.85,83,32.03,760.98,11,137.0,23.76,6.0,54,38,22,25,True
45.0,2,34716.98,123,46.38,1268.92,11,226.0,27.36,6.0,103,40,17,32,True
65.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
40.0,5,16913.84,80,30.96,723.59,9,131.0,23.38,5.0,51,32,22,24,True
59.0,8,22476.1,132,52.77,1089.07,13,195.0,20.64,7.0,63,34,19,29,True
31.0,6,11828.05,66,28.15,576.98,7,107.0,20.5,4.0,41,23,21,21,True
45.0,5,31713.43,111,37.8,1094.87,17,195.0,28.97,9.0,84,36,20,29,True
31.0,5,5030.26,43,22.79,338.58,11,69.0,14.86,6.0,26,21,16,14,True
28.0,1,5181.53,47,22.21,339.27,3,75.0,15.27,2.0,28,17,12,11,True
49.0,4,13343.0,67,30.65,639.53,5,121.0,20.86,3.0,54,33,17,22,True
30.0,5,11464.81,58,26.0,545.94,9,100.0,21.0,5.0,42,21,22,22,True
146.0,13,114716.17,260,61.62,2658.73,29,423.0,43.15,15.0,163,93,27,51,True
127.0,11,127774.61,258,72.43,3042.25,31,462.0,42.0,16.0,204,105,28,68,True
85.0,11,91475.26,211,47.48,2083.96,35,350.0,43.89,18.0,139,68,24,38,True
28.0,5,10568.94,58,26.42,528.45,9,98.0,20.0,5.0,40,21,21,21,True
21.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
127.0,8,76123.38,184,56.89,2081.07,45,323.0,36.58,23.0,139,88,30,57,True
45.0,8,23153.61,96,28.62,813.99,23,160.0,28.44,12.0,64,34,16,18,True
31.0,5,4764.79,49,40.42,438.86,5,87.0,10.86,3.0,38,24,12,21,True
11.0,0,1936.26,22,14.17,165.67,5,39.0,11.69,3.0,17,9,11,8,True
28.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
61.0,8,11422.07,63,18.96,465.34,15,99.0,24.55,8.0,36,27,15,11,True
12.0,3,241.76,9,14.5,59.21,3,16.0,4.08,2.0,7,7,7,6,True
20.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
28.0,6,6186.03,51,40.76,502.11,5,95.0,12.32,3.0,44,20,14,25,True
55.0,31,10567.04,45,10.32,330.22,7,73.0,32.0,4.0,28,19,16,7,True
38.0,19,7916.23,45,14.54,339.27,11,75.0,23.33,6.0,30,12,14,9,True
14.0,0,17128.1,61,9.18,396.48,19,97.0,43.2,10.0,36,12,12,5,True
142.0,26,24187.25,76,17.53,651.2,21,128.0,37.14,11.0,52,38,20,14,True
29.0,6,6186.03,51,40.76,502.11,5,95.0,12.32,3.0,44,21,14,25,True
15.0,2,369.12,10,13.39,70.31,3,19.0,5.25,2.0,9,7,7,6,True
54.0,14,19097.28,68,17.29,574.69,9,116.0,33.23,5.0,48,33,18,13,True
105.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
29.0,5,1645.08,29,34.55,238.42,5,52.0,6.9,3.0,23,13,9,15,True
15.0,0,0.0,0,0.0,0.0,5,0.0,0.0,3.0,0,0,0,0,True
24.0,2,1253.84,28,39.63,222.91,7,48.0,5.63,4.0,20,14,9,16,True
25.0,2,1306.45,29,42.28,235.02,7,50.0,5.56,4.0,21,15,9,17,True
88.0,2,111794.23,201,43.92,2215.84,15,364.0,50.45,14.0,163,79,26,42,True
116.0,11,43717.5,174,83.4,1909.43,23,292.0,22.9,13.0,118,100,26,67,True
71.0,11,21503.57,118,83.25,1338.0,9,223.0,16.07,5.0,105,57,15,49,True
49.0,9,20667.93,?,58.25,1097.19,?,185.0,18.84,4.0,?,38,?,?,True
87.0,0,0.0,0,0.0,0.0,18,0.0,0.0,10.0,0,0,0,0,True
19.0,4,1631.15,24,21.87,188.87,3,43.0,8.64,2.0,19,9,10,11,True
99.0,12,45774.99,156,54.34,1577.18,15,260.0,29.02,9.0,104,67,24,43,True
84.0,11,32355.38,125,44.19,1195.74,14,205.0,27.06,8.0,80,54,23,34,True
77.0,8,44979.31,165,47.37,1459.67,19,269.0,30.81,10.0,104,48,16,27,True
139.0,26,132580.53,202,32.04,2061.5,39,349.0,64.31,20.0,147,68,28,32,True
37.0,6,13396.47,78,38.84,721.35,9,143.0,18.57,5.0,65,26,12,21,True
29.0,6,5641.32,63,41.7,485.0,5,97.0,11.63,3.0,34,16,13,19,True
20.0,4,1680.79,27,19.29,180.09,5,41.0,9.33,3.0,14,14,12,9,True
31.0,6,6283.02,67,45.42,534.18,5,105.0,11.76,3.0,38,18,13,21,True
34.0,13,9410.28,47,19.44,427.74,9,91.0,22.0,5.0,44,14,13,13,True
62.0,9,17443.19,98,52.16,953.81,11,169.0,18.29,6.0,71,47,17,33,True
132.0,8,691554.81,925,83.15,7582.84,61,1229.0,91.2,31.0,304,79,27,45,True
18.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
68.0,13,7845.03,73,79.97,792.05,7,137.0,9.9,4.0,64,38,13,42,True
4.0,0,39.3,4,9.83,19.65,1,7.0,2.0,1.0,3,2,4,3,True
22.0,6,463.52,15,26.28,110.36,1,27.0,4.2,1.0,12,3,7,10,True
10.0,1,351.62,14,17.36,78.14,3,20.0,4.5,2.0,6,7,9,6,True
76.0,8,15750.5,85,39.38,787.52,14,149.0,20.0,8.0,64,55,15,24,True
20.0,4,4017.03,47,46.95,434.27,3,84.0,9.25,2.0,37,14,12,24,True
20.0,4,4158.72,47,44.64,430.86,3,84.0,9.65,2.0,37,14,12,23,True
31.0,7,7307.05,46,17.46,357.23,11,76.0,20.45,6.0,30,13,15,11,True
89.0,19,33300.26,122,27.98,965.22,34,179.0,34.5,21.0,57,68,23,19,True
81.0,16,35639.87,119,37.43,1154.91,17,198.0,30.86,9.0,79,48,25,32,True
30.0,2,5784.24,54,32.54,433.82,3,86.0,13.33,2.0,32,24,15,18,True
47.0,8,24093.43,89,24.99,775.96,20,143.0,31.05,11.0,54,37,23,20,True
191.0,8,213471.74,324,59.0,3549.05,53,581.0,60.15,27.0,257,148,22,47,True
36.0,6,5665.86,46,23.28,363.2,13,72.0,15.6,7.0,26,20,18,15,True
43.0,8,5053.28,46,23.8,346.79,20,70.0,14.57,12.0,24,33,17,14,True
219.0,0,0.0,0,0.0,0.0,61,0.0,0.0,31.0,0,0,0,0,True
8.0,1,301.96,11,13.11,62.91,1,17.0,4.8,1.0,6,4,8,5,True
14.0,4,2416.5,33,31.25,274.79,5,56.0,8.79,3.0,23,8,13,17,True
24.0,5,6472.44,55,19.26,353.04,3,77.0,18.33,2.0,22,17,15,9,True
24.0,5,9370.8,61,18.68,418.34,3,89.0,22.4,2.0,28,17,16,10,True
26.0,5,7364.31,61,23.2,413.3,3,89.0,17.82,2.0,28,19,14,11,True
70.0,0,0.0,0,0.0,0.0,9,0.0,0.0,5.0,0,0,0,0,True
24.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
25.0,4,11359.14,72,29.87,582.52,7,111.0,19.5,4.0,39,19,19,19,True
36.0,9,5973.51,51,33.6,448.01,3,86.0,13.33,2.0,35,24,16,21,True
29.0,3,6645.43,57,43.19,535.76,7,100.0,12.4,4.0,43,19,15,26,True
28.0,3,2883.89,36,32.72,307.16,13,62.0,9.39,7.0,26,18,13,18,True
6.0,1,86.37,7,21.59,43.19,1,13.0,2.0,1.0,6,3,4,6,True
40.0,5,14235.72,88,35.59,711.79,9,132.0,20.0,5.0,44,29,20,22,True
45.0,4,16950.73,88,22.69,620.15,15,129.0,27.33,8.0,41,39,16,12,True
45.0,5,14348.35,84,23.58,581.69,13,121.0,24.67,7.0,37,38,16,12,True
4.0,0,39.3,4,9.83,19.65,1,7.0,2.0,1.0,3,2,4,3,True
160.0,73,59009.54,132,22.39,1149.54,35,216.0,51.33,18.0,84,64,22,18,True
27.0,7,7149.9,49,23.08,406.24,7,82.0,17.6,4.0,33,18,16,15,True
121.0,5,49298.55,192,86.26,2062.15,43,345.0,23.91,22.0,153,102,15,48,True
12.0,3,352.28,10,11.23,62.91,3,17.0,5.6,2.0,7,7,8,5,True
26.0,11,314.01,13,21.11,81.41,3,22.0,3.86,2.0,9,6,6,7,True
25.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
34.0,4,9175.89,76,31.75,539.76,17,110.0,17.0,9.0,34,20,15,15,True
33.0,3,12011.92,63,24.32,540.54,17,103.0,22.22,9.0,40,25,20,18,True
145.0,17,97048.2,239,56.87,2349.2,19,382.0,41.31,10.0,143,89,26,45,True
5.0,0,39.3,4,9.83,19.65,1,7.0,2.0,1.0,3,2,4,3,True
28.0,2,3530.54,35,19.49,262.33,13,54.0,13.46,7.0,19,16,17,12,True
46.0,5,11543.38,70,29.0,578.62,15,108.0,19.95,8.0,38,29,21,20,True
41.0,5,18342.91,73,22.23,638.63,19,120.0,28.72,10.0,47,32,22,18,True
85.0,9,40251.99,148,48.7,1400.07,35,238.0,28.75,18.0,90,71,23,36,True
60.0,11,48310.12,122,20.94,1005.84,31,189.0,48.03,16.0,71,43,23,17,True
31.0,1,13880.6,68,27.42,616.92,13,113.0,22.5,7.0,45,28,22,22,True
39.0,3,18526.03,77,27.41,712.54,15,129.0,26.0,8.0,52,34,23,23,True
27.0,2,9413.58,58,26.22,496.83,11,94.0,18.95,6.0,36,23,20,19,True
62.0,6,49004.57,139,31.07,1233.83,31,226.0,39.72,16.0,87,48,21,23,True
138.0,21,163640.68,210,62.26,3191.88,51,498.0,51.27,35.0,147,115,26,46,True
30.0,0,0.0,0,0.0,0.0,15,0.0,0.0,8.0,0,0,0,0,True
34.0,0,0.0,0,0.0,0.0,17,0.0,0.0,9.0,0,0,0,0,True
13.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
26.0,2,152114.74,229,14.06,1462.64,67,333.0,104.0,34.0,104,20,14,7,True
43.0,10,18789.41,145,88.65,1290.59,21,235.0,14.56,11.0,90,30,11,34,True
67.0,0,0.0,0,0.0,0.0,21,0.0,0.0,11.0,0,0,0,0,True
14.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
17.0,1,2033.51,29,25.11,225.95,9,47.0,9.0,5.0,18,14,14,14,True
31.0,7,1691.85,23,20.89,187.98,7,41.0,9.0,4.0,18,14,12,12,True
42.0,6,7599.79,49,24.82,434.27,13,84.0,17.5,7.0,35,28,18,18,True
19.0,3,1713.0,24,17.13,171.3,3,39.0,10.0,2.0,15,14,12,9,True
20.0,5,2607.88,41,42.69,333.67,5,68.0,7.82,3.0,27,13,11,19,True
13.0,1,3702.36,32,14.77,233.83,9,51.0,15.83,5.0,19,10,15,9,True
14.0,1,527.7,15,13.3,83.76,5,22.0,6.3,3.0,7,10,9,5,True
20.0,2,3434.79,28,14.61,224.01,7,51.0,15.33,4.0,23,16,12,9,True
130.0,20,139267.55,258,56.84,2813.49,49,456.0,49.5,25.0,198,105,24,48,True
37.0,3,4398.21,39,22.67,315.77,11,65.0,13.93,6.0,26,29,15,14,True
24.0,2,4764.71,42,27.2,360.0,15,72.0,13.24,8.0,30,16,15,17,True
89.0,13,42377.72,123,38.41,1275.89,17,216.0,33.21,9.0,93,64,25,35,True
28.0,3,20327.18,82,22.06,669.69,17,125.0,30.35,9.0,43,23,24,17,True
91.0,15,31551.52,149,66.92,1453.03,21,245.0,21.71,11.0,96,61,19,42,True
42.0,1,5663.15,65,75.4,653.44,11,117.0,8.67,6.0,52,39,12,36,True
74.0,5,98758.54,166,28.54,1678.8,11,299.0,58.83,8.0,133,65,23,26,True
33.0,5,4690.0,39,23.93,335.0,7,67.0,14.0,4.0,28,23,16,16,True
96.0,13,30374.3,141,58.69,1335.13,21,232.0,22.75,11.0,91,75,18,36,True
6.0,0,38.77,7,17.23,25.85,1,10.0,1.5,1.0,3,4,3,3,True
9.0,1,678.21,14,13.56,95.91,5,23.0,7.07,3.0,9,6,11,7,True
21.0,1,5632.38,48,29.01,404.24,13,86.0,13.93,7.0,38,18,11,15,True
113.0,12,95624.29,268,61.24,2419.94,37,431.0,39.52,19.0,163,99,16,33,True
5.0,0,87.17,7,13.95,34.87,1,11.0,2.5,1.0,4,3,5,4,True
7.0,0,211.89,9,11.07,48.43,3,14.0,4.38,2.0,5,5,7,4,True
43.0,11,12647.85,87,39.66,708.28,7,137.0,17.86,4.0,50,30,15,21,True
63.0,5,18164.52,98,46.68,920.78,19,160.0,19.73,12.0,62,50,21,33,True
8.0,1,187.33,9,23.68,66.61,1,18.0,2.81,1.0,9,5,5,8,True
8.0,2,93.01,8,23.25,46.51,1,14.0,2.0,1.0,6,4,4,6,True
8.0,2,93.01,8,23.25,46.51,1,14.0,2.0,1.0,6,4,4,6,True
573.0,0,0.0,0,0.0,0.0,75,0.0,0.0,38.0,0,0,0,0,True
104.0,9,100356.31,202,29.68,1725.75,25,309.0,58.15,13.0,107,77,25,23,True
77.0,7,80523.48,175,25.49,1432.53,15,264.0,56.21,8.0,89,60,24,19,True
39.0,8,7854.69,64,42.69,579.03,7,112.0,13.57,4.0,48,28,13,23,True
30.0,4,15330.08,72,22.68,589.62,7,108.0,26.0,4.0,36,19,26,18,True
79.0,16,11575.03,86,51.44,771.67,13,146.0,15.0,7.0,60,35,13,26,True
240.0,31,693194.02,683,84.39,7648.43,74,1098.0,90.63,40.0,415,144,38,87,True
86.0,14,14512.58,87,42.98,789.8,13,136.0,18.38,12.0,49,70,24,32,True
82.0,17,12282.72,105,87.27,1035.31,29,192.0,11.86,15.0,87,63,9,33,True
101.0,14,90814.72,186,31.05,1679.16,43,304.0,54.08,22.0,118,66,22,24,True
55.0,10,40908.48,117,35.08,1198.01,23,202.0,34.15,12.0,86,42,27,34,True
41.0,0,0.0,0,0.0,0.0,9,0.0,0.0,5.0,0,0,0,0,True
35.0,0,0.0,0,0.0,0.0,23,0.0,0.0,12.0,0,0,0,0,True
8.0,2,108.97,6,11.16,34.87,1,11.0,3.12,1.0,5,4,5,4,True
200.0,0,0.0,0,0.0,0.0,49,0.0,0.0,25.0,0,0,0,0,True
27.0,4,2508.86,33,32.77,286.73,3,61.0,8.75,2.0,28,20,10,16,True
32.0,6,4323.1,44,34.44,385.83,4,73.0,11.2,3.0,29,24,17,22,True
41.0,0,0.0,0,0.0,0.0,13,0.0,0.0,7.0,0,0,0,0,True
165.0,0,0.0,0,0.0,0.0,31,0.0,0.0,16.0,0,0,0,0,True
23.0,2,3086.88,32,21.03,254.79,7,53.0,12.12,4.0,21,18,15,13,True
16.0,2,2323.84,26,17.16,199.71,5,42.0,11.64,3.0,16,12,16,11,True
54.0,4,20951.94,94,28.32,770.29,13,162.0,27.2,7.0,68,48,12,15,True
31.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,0,True
15.0,4,2717.75,41,30.92,289.89,1,66.0,9.38,1.0,25,9,9,12,True
7.0,0,629.62,18,12.85,89.95,1,26.0,7.0,1.0,8,5,7,4,True
31.0,0,0.0,0,0.0,0.0,23,0.0,0.0,12.0,0,0,0,0,True
81.0,2,61718.34,137,25.46,1253.47,47,231.0,49.24,24.0,94,77,22,21,True
27.0,6,6352.21,45,18.73,344.92,15,71.0,18.42,8.0,26,19,17,12,True
164.0,16,202995.67,455,145.12,5427.5,9,834.0,37.4,5.0,379,145,15,76,True
116.0,23,59506.88,261,187.35,3339.0,3,486.0,17.82,2.0,225,91,16,101,True
56.0,9,28722.62,135,71.14,1429.48,9,243.0,20.09,5.0,108,45,16,43,True
60.0,8,27818.77,89,26.99,866.52,15,156.0,32.1,8.0,67,45,23,24,True
36.0,0,0.0,0,0.0,0.0,7,0.0,0.0,4.0,0,0,0,0,True
7.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,0,True
184.0,29,167499.82,364,129.78,4662.45,17,693.0,35.93,9.0,329,140,19,87,True
469.0,47,359168.94,616,186.83,8191.57,3,1186.0,43.85,2.0,570,283,16,104,True
242.0,52,276879.2,691,312.17,9296.92,5,1237.0,29.78,3.0,546,169,18,165,True
96.0,14,53039.56,258,150.87,2828.78,1,468.0,18.75,1.0,210,68,10,56,True
463.0,34,913945.71,1060,177.24,12727.36,187,1756.0,71.81,94.0,696,393,26,126,True
169.0,15,209353.17,459,142.72,5466.14,9,842.0,38.3,5.0,383,151,15,75,True
221.0,47,287464.24,792,326.75,9691.75,1,1396.0,29.66,1.0,604,170,11,112,True
95.0,0,0.0,0,0.0,0.0,45,0.0,0.0,22.0,0,0,0,0,True
85.0,15,73943.47,186,35.17,1612.73,7,317.0,45.85,4.0,131,68,14,20,True
113.0,16,62970.12,294,186.54,3427.34,1,565.0,18.37,1.0,271,95,8,59,True
91.0,24,23292.68,133,113.29,1624.46,3,260.0,14.34,2.0,127,46,14,62,True
22.0,4,2461.66,33,38.46,307.71,5,61.0,8.0,3.0,28,16,12,21,True
57.0,8,35432.13,99,26.6,970.74,13,172.0,36.5,7.0,73,40,25,25,True
22.0,4,3079.54,36,32.68,317.29,3,66.0,9.71,2.0,30,16,11,17,True
22.0,4,2939.08,36,34.98,320.63,3,66.0,9.17,2.0,30,16,11,18,True
163.0,15,203890.96,458,147.28,5479.79,9,840.0,37.21,5.0,382,145,15,77,True
166.0,18,4016.98,71,134.31,734.53,1,141.0,5.47,1.0,70,145,5,32,True
15.0,2,470.54,17,39.27,135.93,1,32.0,3.46,1.0,15,11,6,13,True
41.0,6,6514.48,61,54.01,593.15,9,110.0,10.98,5.0,49,32,13,29,True
61.0,10,57612.92,177,55.94,1795.19,51,297.0,32.09,26.0,120,41,23,43,True
56.0,11,28563.14,90,25.62,855.41,11,154.0,33.39,6.0,64,38,24,23,True
55.0,6,19975.32,89,28.76,757.99,11,153.0,26.35,6.0,64,38,14,17,True
415.0,27,849494.97,1118,280.16,15427.18,17,2057.0,55.06,9.0,939,384,19,162,True
43.0,9,7142.89,71,75.51,734.43,3,138.0,9.73,2.0,67,25,9,31,True
21.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
50.0,0,0.0,0,0.0,0.0,11,0.0,0.0,6.0,0,0,0,0,True
163.0,15,209353.17,459,142.72,5466.14,9,842.0,38.3,5.0,383,145,15,75,True
168.0,14,212301.39,464,144.81,5544.64,9,852.0,38.29,5.0,388,151,15,76,True
