loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
28.0,3,6876.48,82.0,66.7,677.23,3.0,130.0,10.15,2.0,48.0,21,11.0,26.0,0
9.0,0,4.75,18.0,8.45,6.34,1.0,4.0,0.75,1.0,11.0,2,3.0,2.0,0
7.0,0,555.52,8.0,8.16,67.34,1.0,29.0,8.25,1.0,11.0,5,2.0,10.0,0
4.0,0,74.93,1.0,61.92,68.11,1.0,19.0,1.1,1.0,3.0,4,1.0,2.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,2,4.0,2.0,0
5.0,1,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
15.0,1,1287.55,34.0,39.25,224.81,1.0,55.0,5.73,1.0,21.0,12,6.0,11.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
56.0,13,31145.55,105.0,95.28,1722.65,17.0,285.0,18.08,3.0,57.0,78,11.0,34.0,0
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,0
7.0,1,0.0,5.0,0.0,11.61,1.0,5.0,0.0,1.0,0.0,2,5.0,0.0,0
78.0,4,44516.08,191.0,65.26,1704.44,11.0,302.0,26.12,6.0,111.0,67,16.0,34.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
16.0,2,630.5,15.0,12.16,87.57,3.0,23.0,7.2,2.0,8.0,12,9.0,5.0,0
39.0,5,4876.79,47.0,28.31,371.56,7.0,75.0,13.13,4.0,28.0,30,15.0,16.0,0
30.0,5,4845.81,44.0,24.72,346.13,11.0,72.0,14.0,6.0,28.0,20,14.0,14.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
102.0,5,28525.28,142.0,77.62,1488.0,49.0,248.0,19.17,25.0,106.0,92,17.0,47.0,0
10.0,0,502.57,13.0,13.96,83.76,3.0,22.0,6.0,2.0,9.0,8,8.0,6.0,0
40.0,7,5753.47,64.0,42.68,495.51,7.0,102.0,11.61,4.0,38.0,29,11.0,18.0,0
46.0,7,8769.75,71.0,36.37,564.78,7.0,114.0,15.53,4.0,43.0,35,13.0,18.0,0
29.0,2,3877.26,40.0,24.97,311.14,11.0,67.0,12.46,6.0,27.0,25,12.0,13.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
68.0,4,4275.3,94.0,28.4,348.46,9.0,76.0,12.27,5.0,73.0,25,12.0,24.0,0
31.0,14,15756.64,47.0,47.31,863.38,9.0,167.0,18.25,5.0,29.0,51,11.0,13.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
16.0,0,90.0,4.0,10.0,30.0,1.0,10.0,3.0,1.0,7.0,5,4.0,5.0,0
8.0,0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1,4.0,4.0,0
7.0,0,97.63,10.0,12.45,34.87,1.0,11.0,2.8,1.0,13.0,5,2.0,12.0,0
4.0,0,94.87,1.0,80.83,87.57,1.0,23.0,1.08,1.0,0.0,4,1.0,0.0,0
45.0,5,8625.23,74.0,45.55,626.83,9.0,117.0,13.76,5.0,43.0,37,16.0,25.0,0
4.0,0,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,2,5.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
17.0,2,1584.71,28.0,29.47,216.1,11.0,50.0,7.33,6.0,22.0,13,8.0,12.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
6.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,3,3.0,2.0,0
15.0,0,784.79,28.0,41.22,179.85,11.0,44.0,4.36,6.0,16.0,13,6.0,11.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,2,5.0,1.0,0
188.0,40,65942.86,326.0,180.68,3451.71,15.0,509.0,19.1,8.0,183.0,136,19.0,91.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
20.0,1,825.65,21.0,22.93,137.61,3.0,33.0,6.0,2.0,12.0,16,9.0,9.0,0
7.0,0,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
9.0,2,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
5.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
8.0,1,100.0,6.0,9.0,30.0,1.0,10.0,3.33,1.0,4.0,4,5.0,3.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
82.0,19,21391.52,108.0,46.73,999.76,19.0,181.0,21.4,10.0,73.0,59,17.0,29.0,0
38.0,2,1776.41,40.0,70.51,353.92,3.0,69.0,5.02,2.0,29.0,25,9.0,26.0,0
57.0,12,13089.7,80.0,42.12,742.48,7.0,136.0,17.63,4.0,56.0,43,17.0,27.0,0
31.0,4,4275.3,43.0,28.4,348.46,9.0,76.0,12.27,5.0,36.0,25,11.0,19.0,0
7.0,1,94.75,6.0,6.74,25.27,1.0,9.0,3.75,1.0,3.0,4,5.0,2.0,0
2.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0
5.0,0,4.75,1.0,8.45,6.34,1.0,4.0,0.75,1.0,3.0,3,1.0,2.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
28.0,3,3272.89,40.0,17.77,241.16,7.0,59.0,13.57,4.0,19.0,22,10.0,7.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,2,5.0,1.0,0
26.0,5,2241.58,36.0,17.71,199.25,7.0,51.0,11.25,4.0,15.0,19,9.0,6.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
11.0,1,365.67,11.0,10.16,60.94,3.0,17.0,6.0,2.0,6.0,8,8.0,4.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
5.0,0,0.0,5.0,0.0,11.61,1.0,5.0,0.0,1.0,0.0,2,5.0,0.0,0
56.0,3,7455.41,64.0,36.71,523.19,7.0,102.0,14.25,4.0,38.0,41,15.0,20.0,0
56.0,3,7504.68,64.0,35.18,513.83,7.0,101.0,14.61,4.0,37.0,40,15.0,19.0,0
21.0,3,1310.79,26.0,17.84,152.93,3.0,36.0,8.57,2.0,10.0,16,12.0,7.0,0
21.0,2,963.47,23.0,18.88,134.89,3.0,33.0,7.14,2.0,10.0,15,10.0,7.0,0
34.0,5,3397.14,33.0,18.27,249.12,5.0,53.0,13.64,3.0,20.0,19,15.0,11.0,0
47.0,5,3661.47,69.0,20.5,273.99,5.0,59.0,13.36,5.0,49.0,19,16.0,23.0,0
30.0,7,10629.63,38.0,36.59,623.68,9.0,118.0,17.04,3.0,21.0,35,14.0,11.0,0
43.0,6,8217.11,55.0,25.36,456.51,7.0,89.0,18.0,4.0,34.0,28,18.0,17.0,0
38.0,2,11641.41,76.0,44.85,722.57,5.0,134.0,16.11,3.0,58.0,32,15.0,27.0,0
4.0,0,16.64,2.0,7.4,11.09,1.0,7.0,1.5,1.0,8.0,3,2.0,4.0,0
4.0,0,18.67,1.0,13.71,16.0,1.0,8.0,1.17,1.0,7.0,2,1.0,3.0,0
3.0,0,51.7,1.0,12.92,25.85,1.0,10.0,2.0,1.0,6.0,2,1.0,2.0,0
45.0,5,7102.34,52.0,24.38,416.15,5.0,84.0,17.07,3.0,32.0,28,16.0,15.0,0
45.0,4,5682.93,57.0,31.49,423.05,7.0,88.0,13.43,4.0,31.0,30,13.0,15.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,0.0,6.0,0.0,15.51,1.0,6.0,0.0,1.0,0.0,2,6.0,0.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
5.0,0,72.0,6.0,8.0,24.0,1.0,8.0,3.0,1.0,2.0,2,6.0,2.0,0
11.0,0,685.32,17.0,15.42,102.8,3.0,27.0,6.67,2.0,10.0,9,8.0,6.0,0
47.0,18,81952.03,87.0,68.85,2375.42,31.0,385.0,34.5,2.0,44.0,119,11.0,25.0,0
28.0,7,3329.79,41.0,31.59,324.33,3.0,69.0,10.27,2.0,28.0,18,11.0,15.0,0
8.0,1,61.81,7.0,27.47,41.21,1.0,13.0,1.5,1.0,6.0,4,3.0,6.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
97.0,20,26961.84,147.0,70.18,1375.6,15.0,245.0,19.6,8.0,98.0,72,14.0,35.0,0
13.0,1,468.83,12.0,13.02,78.14,3.0,20.0,6.0,2.0,8.0,8,9.0,6.0,0
10.0,0,451.71,11.0,9.22,64.53,3.0,18.0,7.0,2.0,7.0,8,8.0,4.0,0
7.0,0,91.35,6.0,14.62,36.54,1.0,11.0,2.5,1.0,5.0,3,5.0,5.0,0
31.0,4,3831.18,47.0,31.66,348.29,5.0,75.0,11.0,3.0,28.0,23,11.0,14.0,0
15.0,1,1800.08,32.0,24.91,211.77,5.0,49.0,8.5,3.0,17.0,12,10.0,10.0,0
21.0,1,3297.65,43.0,29.48,311.78,9.0,68.0,10.58,5.0,25.0,18,11.0,13.0,0
8.0,0,86.37,20.0,21.59,43.19,1.0,13.0,2.0,1.0,13.0,2,9.0,9.0,0
4.0,0,894.45,7.0,21.17,137.61,1.0,33.0,6.5,1.0,6.0,4,4.0,6.0,0
15.0,3,1800.08,32.0,24.91,211.77,5.0,49.0,8.5,3.0,17.0,10,10.0,10.0,0
14.0,1,1800.08,32.0,24.91,211.77,5.0,49.0,8.5,3.0,17.0,10,10.0,10.0,0
21.0,0,1115.08,41.0,32.77,191.16,7.0,45.0,5.83,4.0,28.0,15,10.0,15.0,0
17.0,0,2990.64,25.0,34.33,320.43,7.0,69.0,9.33,4.0,20.0,18,7.0,12.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
6.0,0,116.27,8.0,21.36,49.83,1.0,15.0,2.33,1.0,7.0,4,4.0,6.0,0
41.0,5,11418.17,67.0,24.99,534.18,15.0,105.0,21.38,8.0,38.0,31,18.0,16.0,0
56.0,4,17739.36,86.0,35.33,791.67,13.0,141.0,22.41,7.0,55.0,49,22.0,27.0,0
60.0,3,23503.86,108.0,41.38,986.18,13.0,173.0,23.83,7.0,65.0,54,22.0,30.0,0
55.0,5,13591.93,113.0,73.85,1001.86,23.0,187.0,13.57,12.0,74.0,45,11.0,30.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
33.0,3,7536.98,52.0,22.54,412.18,11.0,84.0,18.29,6.0,32.0,26,16.0,14.0,0
58.0,8,15381.59,93.0,50.23,878.95,25.0,163.0,17.5,13.0,70.0,36,14.0,28.0,0
19.0,2,1605.42,21.0,13.27,145.95,5.0,35.0,11.0,3.0,14.0,14,11.0,7.0,0
8.0,0,266.43,13.0,22.67,77.71,3.0,21.0,3.43,2.0,8.0,6,6.0,7.0,0
18.0,2,1404.72,24.0,24.97,187.3,3.0,42.0,7.5,2.0,18.0,13,10.0,12.0,0
26.0,0,2638.03,31.0,19.77,228.4,9.0,52.0,11.55,5.0,21.0,24,11.0,10.0,0
29.0,2,4305.78,60.0,71.53,554.97,3.0,105.0,7.76,2.0,45.0,24,10.0,29.0,0
16.0,0,2030.79,28.0,27.9,238.04,7.0,49.0,8.53,4.0,21.0,13,13.0,16.0,0
6.0,0,121.08,8.0,19.37,48.43,1.0,14.0,2.5,1.0,6.0,3,5.0,6.0,0
29.0,2,3303.19,48.0,28.32,305.85,5.0,72.0,10.8,3.0,24.0,23,9.0,10.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,0.0,9.0,0.0,25.27,1.0,9.0,0.0,1.0,0.0,2,7.0,0.0,0
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
6.0,0,418.68,13.0,18.84,88.81,5.0,24.0,4.71,3.0,11.0,4,6.0,7.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
6.0,0,418.68,13.0,18.84,88.81,5.0,24.0,4.71,3.0,11.0,4,6.0,7.0,0
4.0,0,0.0,9.0,0.0,25.27,1.0,9.0,0.0,1.0,0.0,2,7.0,0.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
6.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,3,3.0,2.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
20.0,1,1360.8,33.0,34.29,216.0,3.0,54.0,6.3,2.0,21.0,14,6.0,10.0,0
6.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,3,3.0,2.0,0
36.0,6,13258.25,72.0,24.93,574.88,15.0,113.0,23.06,8.0,41.0,26,18.0,16.0,0
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,0
2.0,0,84.0,7.0,6.86,24.0,1.0,8.0,3.5,1.0,1.0,0,7.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,0
29.0,4,5366.93,54.0,25.53,370.13,5.0,83.0,14.5,3.0,29.0,22,11.0,11.0,0
4.0,0,72.0,6.0,8.0,24.0,1.0,8.0,3.0,1.0,2.0,2,6.0,2.0,0
44.0,8,10277.21,77.0,49.56,713.7,17.0,137.0,14.4,9.0,60.0,29,12.0,25.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
2.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,0
