loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
9.0,4,217.03,10.0,9.97,46.51,1.0,14.0,4.67,1.0,4.0,0,7.0,3.0,False
11.0,5,577.18,16.0,11.78,82.45,1.0,23.0,7.0,1.0,7.0,0,8.0,4.0,False
34.0,6,9398.15,92.0,59.16,745.68,11.0,135.0,12.6,6.0,43.0,0,17.0,29.0,False
7.0,4,122.04,9.0,9.96,34.87,1.0,11.0,3.5,1.0,2.0,0,7.0,2.0,False
31.0,21,14529.3,79.0,26.31,618.27,13.0,126.0,23.5,7.0,47.0,2,15.0,15.0,False
8.0,2,67.5,6.0,10.8,27.0,1.0,9.0,2.5,1.0,3.0,0,5.0,3.0,False
6.0,2,90.0,8.0,10.0,30.0,1.0,10.0,3.0,1.0,2.0,0,6.0,2.0,False
7.0,2,116.27,7.0,9.49,33.22,1.0,10.0,3.5,1.0,3.0,0,7.0,3.0,False
15.0,7,2168.23,41.0,37.54,285.29,3.0,60.0,7.6,2.0,19.0,0,12.0,15.0,False
16.0,7,2419.46,38.0,34.64,289.51,1.0,64.0,8.36,1.0,26.0,0,9.0,14.0,False
19.0,13,2855.37,41.0,30.16,293.44,1.0,64.0,9.73,1.0,23.0,0,11.0,13.0,False
130.0,53,285170.84,420.0,91.32,5103.0,57.0,729.0,55.88,29.0,309.0,45,34.0,94.0,False
30.0,12,13065.14,64.0,30.45,630.73,7.0,122.0,20.71,4.0,58.0,3,15.0,21.0,False
34.0,10,9260.02,92.0,64.31,771.67,11.0,146.0,12.0,6.0,54.0,4,12.0,27.0,False
20.0,6,59779.23,165.0,28.25,1299.55,11.0,241.0,46.0,6.0,76.0,1,23.0,19.0,False
17.0,7,3622.63,30.0,17.53,252.01,3.0,53.0,14.38,2.0,23.0,0,15.0,12.0,False
17.0,6,3622.63,30.0,17.53,252.01,3.0,53.0,14.38,2.0,23.0,0,15.0,12.0,False
26.0,3,25900.42,145.0,48.87,1125.09,15.0,210.0,23.02,8.0,65.0,0,17.0,24.0,False
10.0,0,392.28,13.0,12.4,69.74,1.0,22.0,5.63,1.0,9.0,0,5.0,4.0,False
6.0,0,109.62,7.0,12.18,36.54,1.0,11.0,3.0,1.0,4.0,0,6.0,4.0,False
8.0,3,82.35,7.0,11.58,30.88,1.0,11.0,2.67,1.0,4.0,0,4.0,3.0,False
93.0,24,129374.54,234.0,56.02,2692.19,33.0,407.0,48.06,17.0,173.0,13,35.0,63.0,False
128.0,2,307757.08,464.0,104.25,5664.24,49.0,790.0,54.33,25.0,326.0,33,36.0,108.0,False
28.0,1,6449.49,70.0,47.22,551.83,5.0,103.0,11.69,3.0,33.0,0,17.0,24.0,False
19.0,1,2943.55,42.0,33.23,312.75,3.0,62.0,9.41,2.0,20.0,0,16.0,17.0,False
19.0,2,2515.03,38.0,31.71,282.39,3.0,57.0,8.91,2.0,19.0,0,15.0,16.0,False
21.0,2,2570.73,39.0,34.56,298.06,5.0,62.0,8.63,3.0,23.0,0,12.0,16.0,False
154.0,26,198396.43,410.0,133.35,5143.61,28.0,695.0,38.57,17.0,285.0,20,36.0,133.0,False
125.0,21,126046.47,270.0,77.8,3131.59,31.0,438.0,40.25,18.0,168.0,13,46.0,96.0,False
14.0,4,786.33,14.0,12.74,100.08,3.0,24.0,7.86,2.0,10.0,0,11.0,7.0,False
127.0,5,170066.5,438.0,129.72,4697.07,59.0,690.0,36.21,30.0,252.0,7,25.0,87.0,False
12.0,0,368.04,17.0,33.12,110.41,1.0,29.0,3.33,1.0,12.0,0,5.0,9.0,False
18.0,2,4329.68,46.0,32.0,372.23,3.0,72.0,11.63,2.0,26.0,0,17.0,19.0,False
20.0,5,5232.17,63.0,39.18,452.78,5.0,89.0,11.56,3.0,26.0,0,16.0,18.0,False
36.0,3,15014.65,100.0,48.31,851.67,6.0,156.0,17.63,4.0,56.0,2,17.0,27.0,False
160.0,22,78244.98,325.0,151.5,3442.98,58.0,488.0,22.73,32.0,163.0,12,29.0,104.0,False
47.0,8,37359.42,221.0,105.02,1980.76,19.0,318.0,18.86,10.0,97.0,6,21.0,54.0,False
6.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,0,4.0,2.0,False
6.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,0,4.0,2.0,False
38.0,2,13163.37,94.0,60.5,892.43,7.0,153.0,14.75,4.0,59.0,3,19.0,38.0,False
6.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,0,4.0,2.0,False
12.0,0,150.57,13.0,37.64,75.28,1.0,21.0,2.0,1.0,8.0,0,4.0,8.0,False
12.0,0,246.7,13.0,34.69,92.51,1.0,25.0,2.67,1.0,12.0,0,4.0,9.0,False
9.0,0,246.7,13.0,34.69,92.51,1.0,25.0,2.67,1.0,12.0,0,4.0,9.0,False
41.0,14,23101.5,145.0,93.81,1472.15,3.0,241.0,15.69,2.0,96.0,0,17.0,52.0,False
30.0,5,12512.17,94.0,58.05,852.22,3.0,151.0,14.68,2.0,57.0,0,17.0,33.0,False
6.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,0,5.0,2.0,False
20.0,4,6065.91,42.0,13.75,288.85,9.0,63.0,21.0,5.0,21.0,0,16.0,8.0,False
149.0,10,261640.64,448.0,118.83,5575.99,29.0,781.0,46.92,15.0,333.0,2,31.0,110.0,False
6.0,0,44.92,5.0,11.23,22.46,1.0,8.0,2.0,1.0,3.0,0,4.0,3.0,False
16.0,10,2723.97,43.0,45.77,353.11,5.0,70.0,7.71,3.0,27.0,2,12.0,21.0,False
15.0,5,943.51,25.0,34.23,179.72,1.0,46.0,5.25,1.0,21.0,0,5.0,10.0,False
13.0,5,4622.3,38.0,19.24,298.21,1.0,69.0,15.5,1.0,31.0,0,10.0,10.0,False
6.0,0,157.4,9.0,12.85,44.97,1.0,13.0,3.5,1.0,4.0,0,7.0,4.0,False
14.0,4,1404.34,24.0,16.29,151.24,3.0,37.0,9.29,2.0,13.0,3,10.0,7.0,False
14.0,4,1404.34,24.0,16.29,151.24,3.0,37.0,9.29,2.0,13.0,3,10.0,7.0,False
27.0,12,8964.95,69.0,61.85,744.63,5.0,130.0,12.04,3.0,61.0,0,15.0,38.0,False
19.0,0,2850.0,41.0,31.58,300.0,3.0,60.0,9.5,2.0,19.0,0,16.0,16.0,False
21.0,3,12075.0,59.0,22.83,525.0,3.0,105.0,23.0,2.0,46.0,6,16.0,16.0,False
6.0,1,161.94,8.0,11.52,43.19,1.0,13.0,3.75,1.0,5.0,0,6.0,4.0,False
16.0,0,1418.49,28.0,24.32,185.75,5.0,40.0,7.64,3.0,12.0,0,14.0,11.0,False
55.0,10,57931.89,179.0,52.18,1738.63,17.0,292.0,33.32,9.0,113.0,12,23.0,39.0,False
6.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,False
9.0,1,142.33,10.0,27.24,62.27,1.0,18.0,2.29,1.0,8.0,0,4.0,7.0,False
12.0,0,368.04,17.0,33.12,110.41,1.0,29.0,3.33,1.0,12.0,0,5.0,9.0,False
12.0,0,246.7,13.0,34.69,92.51,1.0,25.0,2.67,1.0,12.0,0,4.0,9.0,False
69.0,24,100429.38,267.0,75.09,2746.2,37.0,418.0,36.57,19.0,151.0,0,31.0,64.0,False
138.0,6,127275.78,375.0,171.89,4677.38,47.0,625.0,27.21,25.0,250.0,1,32.0,147.0,False
6.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,0,4.0,2.0,False
6.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,0,4.0,2.0,False
72.0,6,28729.02,172.0,86.16,1573.33,31.0,255.0,18.26,16.0,83.0,1,22.0,50.0,False
6.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
6.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,0,4.0,1.0,False
6.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,0,5.0,2.0,False
6.0,0,67.5,6.0,10.8,27.0,1.0,9.0,2.5,1.0,3.0,0,5.0,3.0,False
11.0,0,156.61,12.0,34.11,73.08,1.0,22.0,2.14,1.0,10.0,0,3.0,7.0,False
23.0,0,4586.97,48.0,34.26,396.41,7.0,75.0,11.57,4.0,27.0,1,18.0,21.0,False
17.0,1,860.54,27.0,57.09,221.65,1.0,49.0,3.88,1.0,22.0,0,6.0,17.0,False
60.0,0,12780.02,98.0,66.12,919.26,19.0,155.0,13.9,13.0,57.0,4,20.0,41.0,False
32.0,1,4764.71,42.0,27.2,360.0,9.0,72.0,13.24,5.0,30.0,1,15.0,17.0,False
16.0,4,1531.0,20.0,13.72,144.95,5.0,33.0,10.56,3.0,13.0,1,13.0,8.0,False
42.0,1,18268.21,119.0,94.81,1316.03,3.0,210.0,13.88,2.0,91.0,0,18.0,59.0,False
6.0,0,44.92,5.0,11.23,22.46,1.0,8.0,2.0,1.0,3.0,0,4.0,3.0,False
14.0,1,3771.09,37.0,28.66,328.76,3.0,67.0,11.47,2.0,30.0,6,13.0,17.0,False
27.0,0,3793.04,51.0,54.96,456.57,5.0,87.0,8.31,3.0,36.0,0,12.0,26.0,False
8.0,0,639.44,15.0,12.33,88.81,1.0,24.0,7.2,1.0,9.0,0,8.0,5.0,False
7.0,0,117.0,7.0,13.0,39.0,1.0,13.0,3.0,1.0,6.0,0,4.0,4.0,False
31.0,1,5674.43,38.0,14.28,284.61,9.0,67.0,19.94,5.0,29.0,1,11.0,8.0,False
8.0,0,186.03,8.0,8.54,39.86,1.0,12.0,4.67,1.0,4.0,0,7.0,3.0,False
11.0,0,1256.67,16.0,10.71,116.0,1.0,29.0,10.83,1.0,13.0,0,10.0,6.0,False
6.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
13.0,0,259.02,14.0,21.15,74.01,3.0,20.0,3.5,2.0,6.0,0,7.0,6.0,False
6.0,0,95.1,7.0,10.57,31.7,1.0,10.0,3.0,1.0,3.0,0,6.0,3.0,False
22.0,1,4842.06,54.0,36.77,421.97,3.0,81.0,11.48,2.0,27.0,0,17.0,20.0,False
29.0,5,12888.24,60.0,20.08,508.75,13.0,100.0,25.33,7.0,40.0,0,19.0,15.0,False
9.0,3,7409.59,55.0,18.12,366.41,1.0,81.0,20.22,1.0,26.0,0,14.0,9.0,False
16.0,4,16447.5,92.0,27.7,675.0,7.0,135.0,24.37,4.0,43.0,0,17.0,15.0,False
92.0,67,150670.96,274.0,46.37,2643.35,29.0,466.0,57.0,15.0,192.0,27,19.0,32.0,False
18.0,9,5680.1,51.0,24.0,369.21,7.0,76.0,15.38,4.0,25.0,7,16.0,13.0,False
36.0,15,21576.47,121.0,46.84,1005.29,11.0,182.0,21.46,6.0,61.0,9,19.0,27.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,1,6.0,3.0,False
22.0,6,4807.12,39.0,24.31,341.84,5.0,69.0,14.06,3.0,30.0,4,15.0,16.0,False
3.0,0,45.24,6.0,7.24,18.09,1.0,7.0,2.5,1.0,1.0,0,5.0,1.0,False
7.0,1,1265.83,15.0,8.79,105.49,3.0,27.0,12.0,2.0,12.0,0,10.0,5.0,False
3.0,0,211.89,9.0,11.07,48.43,1.0,14.0,4.38,1.0,5.0,0,7.0,4.0,False
7.0,0,538.26,16.0,22.65,110.41,1.0,29.0,4.88,1.0,13.0,0,6.0,8.0,False
9.0,1,2417.96,23.0,12.09,170.97,5.0,41.0,14.14,3.0,18.0,0,11.0,7.0,False
11.0,1,3156.61,27.0,14.67,215.22,5.0,49.0,14.67,3.0,22.0,0,12.0,9.0,False
4.0,0,117.0,7.0,13.0,39.0,1.0,13.0,3.0,1.0,6.0,0,4.0,4.0,False
3.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,0,5.0,2.0,False
30.0,21,29117.23,118.0,45.35,1149.16,7.0,193.0,25.34,4.0,75.0,10,25.0,37.0,False
5.0,2,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,1,3.0,2.0,False
16.0,9,15315.78,68.0,22.84,591.46,7.0,109.0,25.89,4.0,41.0,6,24.0,19.0,False
5.0,2,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,1,3.0,2.0,False
15.0,10,15315.78,68.0,22.84,591.46,7.0,109.0,25.89,4.0,41.0,7,24.0,19.0,False
40.0,46,81653.73,246.0,83.37,2609.12,19.0,399.0,31.3,10.0,153.0,35,27.0,66.0,False
5.0,2,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,1,3.0,2.0,False
5.0,2,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,1,3.0,2.0,False
12.0,8,7863.73,66.0,33.99,516.99,3.0,100.0,15.21,2.0,34.0,8,17.0,19.0,False
5.0,1,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,1,4.0,2.0,False
44.0,33,86774.3,245.0,71.49,2490.74,11.0,380.0,34.84,6.0,135.0,18,32.0,62.0,False
31.0,10,12163.87,72.0,44.36,734.53,9.0,141.0,16.56,5.0,69.0,5,12.0,25.0,False
22.0,25,10047.02,56.0,25.24,503.61,11.0,94.0,19.95,6.0,38.0,11,21.0,20.0,False
20.0,9,9617.77,84.0,46.13,666.05,7.0,122.0,14.44,4.0,38.0,2,19.0,25.0,False
27.0,20,11951.03,98.0,53.81,801.91,11.0,140.0,14.9,6.0,42.0,4,22.0,31.0,False
6.0,3,605.07,18.0,24.2,121.01,1.0,28.0,5.0,1.0,10.0,3,10.0,10.0,False
25.0,10,11735.7,76.0,49.18,759.68,3.0,140.0,15.45,2.0,64.0,2,14.0,29.0,False
10.0,6,2021.97,31.0,21.05,206.32,3.0,45.0,9.8,2.0,14.0,5,14.0,10.0,False
10.0,6,2021.97,31.0,21.05,206.32,3.0,45.0,9.8,2.0,14.0,5,14.0,10.0,False
5.0,2,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,3,4.0,1.0,False
14.0,7,2294.05,40.0,30.91,266.27,5.0,56.0,8.62,3.0,16.0,4,14.0,13.0,False
20.0,14,5850.56,63.0,47.35,526.35,7.0,97.0,11.12,4.0,34.0,3,17.0,26.0,False
28.0,19,11789.43,99.0,55.58,809.46,13.0,142.0,14.56,7.0,43.0,4,21.0,31.0,False
3.0,7,122.04,9.0,9.96,34.87,1.0,11.0,3.5,1.0,2.0,0,7.0,2.0,False
45.0,36,47644.35,194.0,68.78,1810.2,23.0,288.0,26.32,12.0,94.0,21,28.0,50.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
7.0,2,632.28,14.0,16.52,102.19,3.0,25.0,6.19,2.0,11.0,0,9.0,8.0,False
11.0,3,1569.59,22.0,10.9,130.8,3.0,32.0,12.0,2.0,10.0,2,12.0,5.0,False
11.0,3,2489.43,32.0,17.29,207.45,3.0,48.0,12.0,2.0,16.0,2,12.0,8.0,False
27.0,9,6655.21,64.0,35.27,484.48,15.0,93.0,13.74,8.0,29.0,14,18.0,19.0,False
10.0,5,693.33,18.0,15.6,104.0,3.0,26.0,6.67,2.0,8.0,4,10.0,6.0,False
9.0,1,910.48,18.0,13.38,110.36,3.0,27.0,8.25,2.0,9.0,3,11.0,6.0,False
9.0,1,1703.56,28.0,20.27,185.84,3.0,43.0,9.17,2.0,15.0,3,11.0,9.0,False
20.0,5,2158.18,20.0,10.03,147.15,5.0,36.0,14.67,3.0,16.0,0,11.0,6.0,False
98.0,49,93428.15,314.0,125.84,3428.87,19.0,486.0,27.25,10.0,172.0,6,32.0,101.0,False
172.0,77,128457.87,498.0,243.12,5588.41,49.0,750.0,22.99,25.0,252.0,20,27.0,148.0,False
6.0,2,1221.78,29.0,38.22,216.1,1.0,50.0,5.65,1.0,21.0,0,7.0,13.0,False
43.0,31,31093.83,170.0,84.37,1619.65,7.0,267.0,19.2,4.0,97.0,1,19.0,48.0,False
36.0,34,22153.96,115.0,37.89,916.14,3.0,171.0,24.18,2.0,56.0,11,19.0,22.0,False
21.0,14,4476.07,55.0,49.79,472.09,7.0,87.0,9.48,4.0,32.0,11,16.0,27.0,False
6.0,2,473.14,15.0,17.89,92.0,1.0,23.0,5.14,1.0,8.0,2,9.0,7.0,False
5.0,1,233.13,10.0,11.51,51.81,1.0,14.0,4.5,1.0,4.0,2,9.0,4.0,False
5.0,1,239.86,9.0,11.85,53.3,1.0,14.0,4.5,1.0,5.0,3,9.0,5.0,False
8.0,5,1321.34,26.0,20.02,162.63,1.0,39.0,8.13,1.0,13.0,5,10.0,8.0,False
6.0,4,965.66,23.0,21.19,143.06,1.0,35.0,6.75,1.0,12.0,6,9.0,8.0,False
16.0,5,9202.35,58.0,24.42,474.06,7.0,91.0,19.41,4.0,33.0,1,20.0,17.0,False
14.0,4,1740.67,21.0,16.09,167.37,5.0,37.0,10.4,3.0,16.0,0,13.0,10.0,False
